GROUP,CODE,NAME,YEAR,ANTIGEN,ANTIGEN_DESCRIPTION,COVERAGE_CATEGORY,COVERAGE_CATEGORY_DESCRIPTION,TARGET_NUMBER,DOSES,COVERAGE
COUNTRIES,KGZ,Kyrgyzstan,2021,MCV2,"Measles-containing vaccine, 2nd dose",OFFICIAL,Official coverage,,,96.95
COUNTRIES,KGZ,Kyrgyzstan,2021,MCV1,"Measles-containing vaccine, 1st dose",OFFICIAL,Official coverage,,,93.38
COUNTRIES,KGZ,Kyrgyzstan,2020,MCV1,"Measles-containing vaccine, 1st dose",OFFICIAL,Official coverage,,,91.71
COUNTRIES,KGZ,Kyrgyzstan,2020,MCV2,"Measles-containing vaccine, 2nd dose",OFFICIAL,Official coverage,,,92.55
COUNTRIES,KGZ,Kyrgyzstan,2019,MCV2,"Measles-containing vaccine, 2nd dose",OFFICIAL,Official coverage,,,98.5
COUNTRIES,KGZ,Kyrgyzstan,2019,MCV1,"Measles-containing vaccine, 1st dose",OFFICIAL,Official coverage,,,96.1
COUNTRIES,KGZ,Kyrgyzstan,2018,MCV1,"Measles-containing vaccine, 1st dose",OFFICIAL,Official coverage,,,96.2
COUNTRIES,KGZ,Kyrgyzstan,2018,MCV2,"Measles-containing vaccine, 2nd dose",OFFICIAL,Official coverage,,,96
COUNTRIES,KGZ,Kyrgyzstan,2017,MCV1,"Measles-containing vaccine, 1st dose",OFFICIAL,Official coverage,,,94.7
COUNTRIES,KGZ,Kyrgyzstan,2017,MCV2,"Measles-containing vaccine, 2nd dose",OFFICIAL,Official coverage,,,95.7
COUNTRIES,KGZ,Kyrgyzstan,2016,MCV1,"Measles-containing vaccine, 1st dose",OFFICIAL,Official coverage,,,97
COUNTRIES,KGZ,Kyrgyzstan,2016,MCV2,"Measles-containing vaccine, 2nd dose",OFFICIAL,Official coverage,,,97.5
COUNTRIES,KGZ,Kyrgyzstan,2015,MCV1,"Measles-containing vaccine, 1st dose",OFFICIAL,Official coverage,,,99
COUNTRIES,KGZ,Kyrgyzstan,2015,MCV2,"Measles-containing vaccine, 2nd dose",OFFICIAL,Official coverage,,,95.6
COUNTRIES,KGZ,Kyrgyzstan,2014,MCV1,"Measles-containing vaccine, 1st dose",OFFICIAL,Official coverage,,,95.6
COUNTRIES,KGZ,Kyrgyzstan,2014,MCV2,"Measles-containing vaccine, 2nd dose",OFFICIAL,Official coverage,,,96.8
COUNTRIES,KGZ,Kyrgyzstan,2013,MCV1,"Measles-containing vaccine, 1st dose",OFFICIAL,Official coverage,,,98.6
COUNTRIES,KGZ,Kyrgyzstan,2013,MCV2,"Measles-containing vaccine, 2nd dose",OFFICIAL,Official coverage,,,97.3
COUNTRIES,KGZ,Kyrgyzstan,2012,MCV1,"Measles-containing vaccine, 1st dose",OFFICIAL,Official coverage,,,98
COUNTRIES,KGZ,Kyrgyzstan,2012,MCV2,"Measles-containing vaccine, 2nd dose",OFFICIAL,Official coverage,,,98.4
COUNTRIES,KGZ,Kyrgyzstan,2011,MCV1,"Measles-containing vaccine, 1st dose",OFFICIAL,Official coverage,,,97.2
COUNTRIES,KGZ,Kyrgyzstan,2011,MCV2,"Measles-containing vaccine, 2nd dose",OFFICIAL,Official coverage,,,98.1
COUNTRIES,KGZ,Kyrgyzstan,2010,MCV1,"Measles-containing vaccine, 1st dose",OFFICIAL,Official coverage,,,98.9
COUNTRIES,KGZ,Kyrgyzstan,2010,MCV2,"Measles-containing vaccine, 2nd dose",OFFICIAL,Official coverage,,,97.7
COUNTRIES,KGZ,Kyrgyzstan,2009,MCV2,"Measles-containing vaccine, 2nd dose",OFFICIAL,Official coverage,,,98.5
COUNTRIES,KGZ,Kyrgyzstan,2009,MCV1,"Measles-containing vaccine, 1st dose",OFFICIAL,Official coverage,,,
COUNTRIES,KGZ,Kyrgyzstan,2008,MCV1,"Measles-containing vaccine, 1st dose",OFFICIAL,Official coverage,,,99
COUNTRIES,KGZ,Kyrgyzstan,2008,MCV2,"Measles-containing vaccine, 2nd dose",OFFICIAL,Official coverage,,,96.7
COUNTRIES,KGZ,Kyrgyzstan,2007,MCV1,"Measles-containing vaccine, 1st dose",OFFICIAL,Official coverage,,,99
COUNTRIES,KGZ,Kyrgyzstan,2007,MCV2,"Measles-containing vaccine, 2nd dose",OFFICIAL,Official coverage,,,95
COUNTRIES,KGZ,Kyrgyzstan,2006,MCV1,"Measles-containing vaccine, 1st dose",OFFICIAL,Official coverage,,,97
COUNTRIES,KGZ,Kyrgyzstan,2006,MCV2,"Measles-containing vaccine, 2nd dose",OFFICIAL,Official coverage,,,97.4
COUNTRIES,KGZ,Kyrgyzstan,2005,MCV2,"Measles-containing vaccine, 2nd dose",OFFICIAL,Official coverage,,,
COUNTRIES,KGZ,Kyrgyzstan,2005,MCV1,"Measles-containing vaccine, 1st dose",OFFICIAL,Official coverage,,,99
COUNTRIES,KGZ,Kyrgyzstan,2004,MCV1,"Measles-containing vaccine, 1st dose",OFFICIAL,Official coverage,,,99.3
COUNTRIES,KGZ,Kyrgyzstan,2004,MCV2,"Measles-containing vaccine, 2nd dose",OFFICIAL,Official coverage,,,98.1
COUNTRIES,KGZ,Kyrgyzstan,2003,MCV1,"Measles-containing vaccine, 1st dose",OFFICIAL,Official coverage,,,99.7
COUNTRIES,KGZ,Kyrgyzstan,2003,MCV2,"Measles-containing vaccine, 2nd dose",OFFICIAL,Official coverage,,,98.2
COUNTRIES,KGZ,Kyrgyzstan,2002,MCV2,"Measles-containing vaccine, 2nd dose",OFFICIAL,Official coverage,,,97.6
COUNTRIES,KGZ,Kyrgyzstan,2002,MCV1,"Measles-containing vaccine, 1st dose",OFFICIAL,Official coverage,,,98
COUNTRIES,KGZ,Kyrgyzstan,2001,MCV1,"Measles-containing vaccine, 1st dose",OFFICIAL,Official coverage,,,98.9
COUNTRIES,KGZ,Kyrgyzstan,2001,MCV2,"Measles-containing vaccine, 2nd dose",OFFICIAL,Official coverage,,,98.5
COUNTRIES,KGZ,Kyrgyzstan,2000,MCV1,"Measles-containing vaccine, 1st dose",OFFICIAL,Official coverage,,,97.8
COUNTRIES,KGZ,Kyrgyzstan,2000,MCV2,"Measles-containing vaccine, 2nd dose",OFFICIAL,Official coverage,,,95.8
COUNTRIES,KGZ,Kyrgyzstan,2022,MCV2,"Measles-containing vaccine, 2nd dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,,,95
COUNTRIES,KGZ,Kyrgyzstan,2022,MCV1,"Measles-containing vaccine, 1st dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,,,94
COUNTRIES,KGZ,Kyrgyzstan,2021,MCV1,"Measles-containing vaccine, 1st dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,,,93
COUNTRIES,KGZ,Kyrgyzstan,2021,MCV2,"Measles-containing vaccine, 2nd dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,,,97
COUNTRIES,KGZ,Kyrgyzstan,2020,MCV2,"Measles-containing vaccine, 2nd dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,,,93
COUNTRIES,KGZ,Kyrgyzstan,2020,MCV1,"Measles-containing vaccine, 1st dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,,,92
COUNTRIES,KGZ,Kyrgyzstan,2019,MCV1,"Measles-containing vaccine, 1st dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,,,96
COUNTRIES,KGZ,Kyrgyzstan,2019,MCV2,"Measles-containing vaccine, 2nd dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,,,98
COUNTRIES,KGZ,Kyrgyzstan,2018,MCV1,"Measles-containing vaccine, 1st dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,,,96
COUNTRIES,KGZ,Kyrgyzstan,2018,MCV2,"Measles-containing vaccine, 2nd dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,,,96
COUNTRIES,KGZ,Kyrgyzstan,2017,MCV1,"Measles-containing vaccine, 1st dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,,,95
COUNTRIES,KGZ,Kyrgyzstan,2017,MCV2,"Measles-containing vaccine, 2nd dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,,,96
COUNTRIES,KGZ,Kyrgyzstan,2016,MCV2,"Measles-containing vaccine, 2nd dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,,,98
COUNTRIES,KGZ,Kyrgyzstan,2016,MCV1,"Measles-containing vaccine, 1st dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,,,97
COUNTRIES,KGZ,Kyrgyzstan,2015,MCV1,"Measles-containing vaccine, 1st dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,,,99
COUNTRIES,KGZ,Kyrgyzstan,2015,MCV2,"Measles-containing vaccine, 2nd dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,,,96
COUNTRIES,KGZ,Kyrgyzstan,2014,MCV2,"Measles-containing vaccine, 2nd dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,,,97
COUNTRIES,KGZ,Kyrgyzstan,2014,MCV1,"Measles-containing vaccine, 1st dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,,,96
COUNTRIES,KGZ,Kyrgyzstan,2013,MCV1,"Measles-containing vaccine, 1st dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,,,99
COUNTRIES,KGZ,Kyrgyzstan,2013,MCV2,"Measles-containing vaccine, 2nd dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,,,97
COUNTRIES,KGZ,Kyrgyzstan,2012,MCV2,"Measles-containing vaccine, 2nd dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,,,98
COUNTRIES,KGZ,Kyrgyzstan,2012,MCV1,"Measles-containing vaccine, 1st dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,,,98
COUNTRIES,KGZ,Kyrgyzstan,2011,MCV2,"Measles-containing vaccine, 2nd dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,,,98
COUNTRIES,KGZ,Kyrgyzstan,2011,MCV1,"Measles-containing vaccine, 1st dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,,,97
COUNTRIES,KGZ,Kyrgyzstan,2010,MCV1,"Measles-containing vaccine, 1st dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,,,99
COUNTRIES,KGZ,Kyrgyzstan,2010,MCV2,"Measles-containing vaccine, 2nd dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,,,98
COUNTRIES,KGZ,Kyrgyzstan,2009,MCV2,"Measles-containing vaccine, 2nd dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,,,98
COUNTRIES,KGZ,Kyrgyzstan,2009,MCV1,"Measles-containing vaccine, 1st dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,,,99
COUNTRIES,KGZ,Kyrgyzstan,2008,MCV2,"Measles-containing vaccine, 2nd dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,,,97
COUNTRIES,KGZ,Kyrgyzstan,2008,MCV1,"Measles-containing vaccine, 1st dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,,,99
COUNTRIES,KGZ,Kyrgyzstan,2007,MCV1,"Measles-containing vaccine, 1st dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,,,99
COUNTRIES,KGZ,Kyrgyzstan,2007,MCV2,"Measles-containing vaccine, 2nd dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,,,95
COUNTRIES,KGZ,Kyrgyzstan,2006,MCV2,"Measles-containing vaccine, 2nd dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,,,97
COUNTRIES,KGZ,Kyrgyzstan,2006,MCV1,"Measles-containing vaccine, 1st dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,,,97
COUNTRIES,KGZ,Kyrgyzstan,2005,MCV1,"Measles-containing vaccine, 1st dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,,,99
COUNTRIES,KGZ,Kyrgyzstan,2005,MCV2,"Measles-containing vaccine, 2nd dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,,,98
COUNTRIES,KGZ,Kyrgyzstan,2004,MCV1,"Measles-containing vaccine, 1st dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,,,99
COUNTRIES,KGZ,Kyrgyzstan,2004,MCV2,"Measles-containing vaccine, 2nd dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,,,98
COUNTRIES,KGZ,Kyrgyzstan,2003,MCV1,"Measles-containing vaccine, 1st dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,,,99
COUNTRIES,KGZ,Kyrgyzstan,2003,MCV2,"Measles-containing vaccine, 2nd dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,,,98
COUNTRIES,KGZ,Kyrgyzstan,2002,MCV2,"Measles-containing vaccine, 2nd dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,,,98
COUNTRIES,KGZ,Kyrgyzstan,2002,MCV1,"Measles-containing vaccine, 1st dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,,,98
COUNTRIES,KGZ,Kyrgyzstan,2001,MCV1,"Measles-containing vaccine, 1st dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,,,99
COUNTRIES,KGZ,Kyrgyzstan,2001,MCV2,"Measles-containing vaccine, 2nd dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,,,98
COUNTRIES,KGZ,Kyrgyzstan,2000,MCV2,"Measles-containing vaccine, 2nd dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,,,96
COUNTRIES,KGZ,Kyrgyzstan,2000,MCV1,"Measles-containing vaccine, 1st dose",WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,,,98
COUNTRIES,LAO,Lao People's Democratic Republic,2022,MCV2,"Measles-containing vaccine, 2nd dose",ADMIN,Administrative coverage,151295,92700,61.27
COUNTRIES,LAO,Lao People's Democratic Republic,2022,MCV1,"Measles-containing vaccine, 1st dose",ADMIN,Administrative coverage,149733,122154,81.58
COUNTRIES,LAO,Lao People's Democratic Republic,2021,MCV1,"Measles-containing vaccine, 1st dose",ADMIN,Administrative coverage,151295,119896,79.25
COUNTRIES,LAO,Lao People's Democratic Republic,2021,MCV2,"Measles-containing vaccine, 2nd dose",ADMIN,Administrative coverage,152667,84922,55.63
COUNTRIES,LAO,Lao People's Democratic Republic,2020,MCV1,"Measles-containing vaccine, 1st dose",ADMIN,Administrative coverage,152667,130500,85.48
COUNTRIES,LAO,Lao People's Democratic Republic,2020,MCV2,"Measles-containing vaccine, 2nd dose",ADMIN,Administrative coverage,154945,108681,70.14
COUNTRIES,LAO,Lao People's Democratic Republic,2019,MCV1,"Measles-containing vaccine, 1st dose",ADMIN,Administrative coverage,154947,137584,88.79
COUNTRIES,LAO,Lao People's Democratic Republic,2019,MCV2,"Measles-containing vaccine, 2nd dose",ADMIN,Administrative coverage,156961,97867,62.35
COUNTRIES,LAO,Lao People's Democratic Republic,2018,MCV1,"Measles-containing vaccine, 1st dose",ADMIN,Administrative coverage,156960,143997,92
COUNTRIES,LAO,Lao People's Democratic Republic,2018,MCV2,"Measles-containing vaccine, 2nd dose",ADMIN,Administrative coverage,158659,120138,76
COUNTRIES,LAO,Lao People's Democratic Republic,2017,MCV1,"Measles-containing vaccine, 1st dose",ADMIN,Administrative coverage,158659,145687,92
COUNTRIES,LAO,Lao People's Democratic Republic,2017,MCV2,"Measles-containing vaccine, 2nd dose",ADMIN,Administrative coverage,160059,843,1
COUNTRIES,LAO,Lao People's Democratic Republic,2016,MCV1,"Measles-containing vaccine, 1st dose",ADMIN,Administrative coverage,160059,139989,87
COUNTRIES,LAO,Lao People's Democratic Republic,2016,MCV2,"Measles-containing vaccine, 2nd dose",ADMIN,Administrative coverage,,,
COUNTRIES,LAO,Lao People's Democratic Republic,2015,MCV2,"Measles-containing vaccine, 2nd dose",ADMIN,Administrative coverage,,,
COUNTRIES,LAO,Lao People's Democratic Republic,2015,MCV1,"Measles-containing vaccine, 1st dose",ADMIN,Administrative coverage,163142,162261,99
COUNTRIES,LAO,Lao People's Democratic Republic,2014,MCV2,"Measles-containing vaccine, 2nd dose",ADMIN,Administrative coverage,,,
COUNTRIES,LAO,Lao People's Democratic Republic,2014,MCV1,"Measles-containing vaccine, 1st dose",ADMIN,Administrative coverage,178016,154892,87
COUNTRIES,LAO,Lao People's Democratic Republic,2013,MCV2,"Measles-containing vaccine, 2nd dose",ADMIN,Administrative coverage,,,
COUNTRIES,LAO,Lao People's Democratic Republic,2013,MCV1,"Measles-containing vaccine, 1st dose",ADMIN,Administrative coverage,177044,144397,82
COUNTRIES,LAO,Lao People's Democratic Republic,2012,MCV2,"Measles-containing vaccine, 2nd dose",ADMIN,Administrative coverage,,,
COUNTRIES,LAO,Lao People's Democratic Republic,2012,MCV1,"Measles-containing vaccine, 1st dose",ADMIN,Administrative coverage,173054,123998,71.65
COUNTRIES,LAO,Lao People's Democratic Republic,2011,MCV1,"Measles-containing vaccine, 1st dose",ADMIN,Administrative coverage,169445,116320,68.65
COUNTRIES,LAO,Lao People's Democratic Republic,2011,MCV2,"Measles-containing vaccine, 2nd dose",ADMIN,Administrative coverage,,,
COUNTRIES,LAO,Lao People's Democratic Republic,2010,MCV2,"Measles-containing vaccine, 2nd dose",ADMIN,Administrative coverage,,,
COUNTRIES,LAO,Lao People's Democratic Republic,2010,MCV1,"Measles-containing vaccine, 1st dose",ADMIN,Administrative coverage,165886,165555,64
COUNTRIES,LAO,Lao People's Democratic Republic,2009,MCV1,"Measles-containing vaccine, 1st dose",ADMIN,Administrative coverage,162379,95037,59
COUNTRIES,LAO,Lao People's Democratic Republic,2009,MCV2,"Measles-containing vaccine, 2nd dose",ADMIN,Administrative coverage,,,
COUNTRIES,LAO,Lao People's Democratic Republic,2008,MCV2,"Measles-containing vaccine, 2nd dose",ADMIN,Administrative coverage,,,
COUNTRIES,LAO,Lao People's Democratic Republic,2008,MCV1,"Measles-containing vaccine, 1st dose",ADMIN,Administrative coverage,177097,92176,52
COUNTRIES,LAO,Lao People's Democratic Republic,2007,MCV1,"Measles-containing vaccine, 1st dose",ADMIN,Administrative coverage,179002,70989,40
COUNTRIES,LAO,Lao People's Democratic Republic,2007,MCV2,"Measles-containing vaccine, 2nd dose",ADMIN,Administrative coverage,,,
COUNTRIES,LAO,Lao People's Democratic Republic,2006,MCV2,"Measles-containing vaccine, 2nd dose",ADMIN,Administrative coverage,,,
COUNTRIES,LAO,Lao People's Democratic Republic,2006,MCV1,"Measles-containing vaccine, 1st dose",ADMIN,Administrative coverage,187093,90630,48
COUNTRIES,LAO,Lao People's Democratic Republic,2005,MCV2,"Measles-containing vaccine, 2nd dose",ADMIN,Administrative coverage,,,
COUNTRIES,LAO,Lao People's Democratic Republic,2005,MCV1,"Measles-containing vaccine, 1st dose",ADMIN,Administrative coverage,188858,77817,41
COUNTRIES,LAO,Lao People's Democratic Republic,2004,MCV2,"Measles-containing vaccine, 2nd dose",ADMIN,Administrative coverage,,,
COUNTRIES,LAO,Lao People's Democratic Republic,2004,MCV1,"Measles-containing vaccine, 1st dose",ADMIN,Administrative coverage,182153,66434,36
COUNTRIES,LAO,Lao People's Democratic Republic,2003,MCV2,"Measles-containing vaccine, 2nd dose",ADMIN,Administrative coverage,,,
COUNTRIES,LAO,Lao People's Democratic Republic,2003,MCV1,"Measles-containing vaccine, 1st dose",ADMIN,Administrative coverage,174371,72340,41
COUNTRIES,LAO,Lao People's Democratic Republic,2002,MCV1,"Measles-containing vaccine, 1st dose",ADMIN,Administrative coverage,169733,129405,76
COUNTRIES,LAO,Lao People's Democratic Republic,2002,MCV2,"Measles-containing vaccine, 2nd dose",ADMIN,Administrative coverage,,,
COUNTRIES,LAO,Lao People's Democratic Republic,2001,MCV2,"Measles-containing vaccine, 2nd dose",ADMIN,Administrative coverage,,,
COUNTRIES,LAO,Lao People's Democratic Republic,2001,MCV1,"Measles-containing vaccine, 1st dose",ADMIN,Administrative coverage,188195,137212,72.9
COUNTRIES,LAO,Lao People's Democratic Republic,2000,MCV1,"Measles-containing vaccine, 1st dose",ADMIN,Administrative coverage,196599,71161,36
COUNTRIES,LAO,Lao People's Democratic Republic,2000,MCV2,"Measles-containing vaccine, 2nd dose",ADMIN,Administrative coverage,,,
COUNTRIES,LAO,Lao People's Democratic Republic,2022,MCV1,"Measles-containing vaccine, 1st dose",OFFICIAL,Official coverage,,,81.58
COUNTRIES,LAO,Lao People's Democratic Republic,2022,MCV2,"Measles-containing vaccine, 2nd dose",OFFICIAL,Official coverage,,,61.27
COUNTRIES,LAO,Lao People's Democratic Republic,2021,MCV2,"Measles-containing vaccine, 2nd dose",OFFICIAL,Official coverage,,,55.63
COUNTRIES,LAO,Lao People's Democratic Republic,2021,MCV1,"Measles-containing vaccine, 1st dose",OFFICIAL,Official coverage,,,79.25
COUNTRIES,LAO,Lao People's Democratic Republic,2020,MCV2,"Measles-containing vaccine, 2nd dose",OFFICIAL,Official coverage,,,70.14
COUNTRIES,LAO,Lao People's Democratic Republic,2020,MCV1,"Measles-containing vaccine, 1st dose",OFFICIAL,Official coverage,,,85.48
COUNTRIES,LAO,Lao People's Democratic Republic,2019,MCV1,"Measles-containing vaccine, 1st dose",OFFICIAL,Official coverage,,,88.79
COUNTRIES,LAO,Lao People's Democratic Republic,2019,MCV2,"Measles-containing vaccine, 2nd dose",OFFICIAL,Official coverage,,,66.52
COUNTRIES,LAO,Lao People's Democratic Republic,2018,MCV1,"Measles-containing vaccine, 1st dose",OFFICIAL,Official coverage,,,92
COUNTRIES,LAO,Lao People's Democratic Republic,2018,MCV2,"Measles-containing vaccine, 2nd dose",OFFICIAL,Official coverage,,,76
COUNTRIES,LAO,Lao People's Democratic Republic,2017,MCV1,"Measles-containing vaccine, 1st dose",OFFICIAL,Official coverage,,,92
COUNTRIES,LAO,Lao People's Democratic Republic,2017,MCV2,"Measles-containing vaccine, 2nd dose",OFFICIAL,Official coverage,,,1
COUNTRIES,LAO,Lao People's Democratic Republic,2016,MCV1,"Measles-containing vaccine, 1st dose",OFFICIAL,Official coverage,,,87
COUNTRIES,LAO,Lao People's Democratic Republic,2016,MCV2,"Measles-containing vaccine, 2nd dose",OFFICIAL,Official coverage,,,
COUNTRIES,LAO,Lao People's Democratic Republic,2015,MCV1,"Measles-containing vaccine, 1st dose",OFFICIAL,Official coverage,,,99
COUNTRIES,LAO,Lao People's Democratic Republic,2015,MCV2,"Measles-containing vaccine, 2nd dose",OFFICIAL,Official coverage,,,
COUNTRIES,LAO,Lao People's Democratic Republic,2014,MCV2,"Measles-containing vaccine, 2nd dose",OFFICIAL,Official coverage,,,
COUNTRIES,LAO,Lao People's Democratic Republic,2014,MCV1,"Measles-containing vaccine, 1st dose",OFFICIAL,Official coverage,,,87
COUNTRIES,LAO,Lao People's Democratic Republic,2013,MCV2,"Measles-containing vaccine, 2nd dose",OFFICIAL,Official coverage,,,
COUNTRIES,LAO,Lao People's Democratic Republic,2013,MCV1,"Measles-containing vaccine, 1st dose",OFFICIAL,Official coverage,,,82
COUNTRIES,LAO,Lao People's Democratic Republic,2012,MCV2,"Measles-containing vaccine, 2nd dose",OFFICIAL,Official coverage,,,9.2
COUNTRIES,LAO,Lao People's Democratic Republic,2012,MCV1,"Measles-containing vaccine, 1st dose",OFFICIAL,Official coverage,,,71.65
COUNTRIES,LAO,Lao People's Democratic Republic,2011,MCV1,"Measles-containing vaccine, 1st dose",OFFICIAL,Official coverage,,,
COUNTRIES,LAO,Lao People's Democratic Republic,2011,MCV2,"Measles-containing vaccine, 2nd dose",OFFICIAL,Official coverage,,,
COUNTRIES,LAO,Lao People's Democratic Republic,2010,MCV1,"Measles-containing vaccine, 1st dose",OFFICIAL,Official coverage,,,
COUNTRIES,LAO,Lao People's Democratic Republic,2010,MCV2,"Measles-containing vaccine, 2nd dose",OFFICIAL,Official coverage,,,
COUNTRIES,LAO,Lao People's Democratic Republic,2009,MCV1,"Measles-containing vaccine, 1st dose",OFFICIAL,Official coverage,,,59
COUNTRIES,LAO,Lao People's Democratic Republic,2009,MCV2,"Measles-containing vaccine, 2nd dose",OFFICIAL,Official coverage,,,
